vessel_id,t,lon,lat,heading,course,speed
1802,1677252991264,25.957489013671875,37.336524963378906,326,326,15
1812,1677253010389,26.184267044067383,36.989017486572266,331,331,12
1812,1677253201814,26.17741584777832,36.998565673828125,330,330,12
1771,1677253293891,25.841812133789062,37.735958099365234,353,353,14
1801,1677253321255,25.94099998474121,37.37366485595703,302,302,11
1812,1677253321640,26.173067092895508,37.00455093383789,329,329,12
1771,1677253365470,25.84109878540039,37.7406005859375,353,353,14
1772,1677253376328,26.196104049682617,37.27459716796875,123,123,12
1802,1677253525470,25.930078506469727,37.36942672729492,326,326,15
1772,1677253625962,26.21089172363281,37.26605987548828,125,125,12
1812,1677253811215,26.1560001373291,37.02918243408203,330,330,12
1802,1677253813645,25.91629981994629,37.38787460327149,329,329,16
1771,1677253941356,25.835493087768555,37.77817153930664,353,353,14
1802,1677253975302,25.908784866333008,37.398319244384766,330,330,16
1771,1677254043615,25.83440399169922,37.78482055664063,352,352,14
1812,1677254131134,26.145883560180664,37.04558181762695,333,333,12
1771,1677254469653,25.83007049560547,37.81249237060547,352,352,14
1812,1677254502248,26.13348388671875,37.06471633911133,332,332,12
1801,1677254555220,25.87183380126953,37.410831451416016,303,303,11
1802,1677254635713,25.880523681640625,37.44154739379883,332,332,15
1772,1677254665770,26.27692413330078,37.23787689208984,118,118,12
1812,1677254690605,26.12726593017578,37.07433319091797,332,332,12
1772,1677254856037,26.28903579711914,37.23310089111328,116,116,12
1771,1677254871020,25.82615852355957,37.838626861572266,353,353,14
1812,1677254971927,26.11826705932617,37.08895111083984,333,333,12
1812,1677255050951,26.1158504486084,37.09303283691406,334,334,12
1772,1677255096332,26.30437088012696,37.226837158203125,117,117,12
1812,1677255230951,26.11041641235352,37.10256576538086,335,335,12
1771,1677255321758,25.820140838623047,37.86798095703125,350,350,14
1812,1677255400331,26.105167388916016,37.11149978637695,334,334,12
1812,1677255582195,26.099750518798828,37.1212158203125,335,335,12
1801,1677255596060,25.81183242797852,37.44049835205078,301,301,11
1801,1677255700338,25.805334091186523,37.442832946777344,294,294,11
1812,1677255720567,26.09564971923828,37.12836837768555,335,335,12
1812,1677255840571,26.09223365783692,37.13475036621094,336,336,12
1771,1677255885167,25.81488990783692,37.90450668334961,353,353,14
1801,1677255896193,25.79800033569336,37.45033264160156,322,322,10
1812,1677255962156,26.088632583618164,37.14096832275391,335,335,12
1801,1677256016848,25.795000076293945,37.455833435058594,336,336,10
1801,1677256076854,25.793500900268555,37.45849990844727,335,335,10
1812,1677256121801,26.08373260498047,37.14929962158203,334,334,12
1812,1677256202147,26.081382751464844,37.15354919433594,336,336,12
1812,1677256421701,26.07483291625977,37.164833068847656,335,335,12
1812,1677256801371,26.06308364868164,37.18439865112305,334,334,12
1772,1677256894927,26.41623306274414,37.17792892456055,118,118,12
1812,1677256931152,26.058666229248047,37.19089889526367,331,331,12
1812,1677257370753,26.04344940185547,37.212501525878906,330,330,12
1812,1677257430764,26.04126739501953,37.21543502807617,329,329,12
1811,1677257605839,26.11883354187012,37.29800033569336,293,293,11
1811,1677257725836,26.1113338470459,37.30066680908203,293,293,11
1812,1677257811662,26.027149200439453,37.23320007324219,327,327,11
1811,1677257846710,26.10383415222168,37.3033332824707,293,293,11
1811,1677257921966,26.099166870117188,37.30500030517578,294,294,11
1812,1677257961463,26.02174949645996,37.24016571044922,328,328,11
1812,1677258101286,26.016515731811523,37.24686813354492,328,328,12
1811,1677258146711,26.084999084472656,37.310001373291016,293,293,11
1822,1677258215307,26.31504249572754,36.88129806518555,314,314,13
1811,1677258280815,26.076499938964844,37.3129997253418,293,293,11
1822,1677258394236,26.30489730834961,36.889190673828125,314,314,13
1812,1677258520411,26.00138282775879,37.26631546020508,328,328,11
1822,1677258614149,26.29246711730957,36.89885711669922,314,314,13
1812,1677258690370,25.995216369628903,37.27443313598633,328,328,12
1822,1677258764906,26.28398895263672,36.90542602539063,313,313,13
1812,1677259010448,25.983417510986328,37.28946685791016,327,327,11
1812,1677259070451,25.98110008239746,37.29238510131836,327,327,12
1822,1677259143442,26.26262855529785,36.92163848876953,313,313,13
1811,1677259171995,26.020166397094727,37.33433151245117,295,295,12
1812,1677259221750,25.975717544555664,37.299617767333984,329,329,11
1822,1677259225171,26.258174896240234,36.92514419555664,314,314,13
1812,1677259292258,25.97331619262696,37.30303192138672,330,330,11
1822,1677259333685,26.25232315063477,36.92996597290039,315,315,13
1811,1677259561780,25.99683380126953,37.34483337402344,299,299,11
1812,1677259592256,25.96358299255371,37.31795120239258,332,332,12
1811,1677259650766,25.99166679382324,37.34749984741211,302,302,11
1822,1677259674654,26.234272003173828,36.94524765014648,316,316,13
1811,1677259725385,25.98733329772949,37.34966659545898,302,302,11
1812,1677259790676,25.957300186157227,37.32789993286133,333,333,12
1822,1677259844802,26.22557640075684,36.95304489135742,318,318,13
1812,1677259871056,25.954683303833008,37.33196640014648,332,332,12
1812,1677259971366,25.95134925842285,37.337032318115234,332,332,12
1812,1677260081090,25.94806671142578,37.34263229370117,334,334,12
1822,1677260244377,26.208494186401367,36.97301864624024,325,325,13
1812,1677260300491,25.94133377075196,37.35386657714844,334,334,12
1822,1677260325392,26.20513343811035,36.977142333984375,326,326,13
1812,1677260450667,25.936767578125,37.361515045166016,334,334,12
1811,1677260521255,25.94099998474121,37.37366485595703,302,302,11
1812,1677260530775,25.93428421020508,37.365665435791016,334,334,12
1822,1677260574481,26.19496154785156,36.98984146118164,327,327,13
1812,1677260771656,25.926782608032227,37.37794876098633,334,334,12
1812,1677260891666,25.922866821289062,37.38420104980469,333,333,12
1812,1677260970915,25.920366287231445,37.38833236694336,334,334,12
1812,1677261071660,25.917266845703125,37.393348693847656,333,333,11
1812,1677261231550,25.91221618652344,37.40171813964844,334,334,12
1812,1677261351591,25.90839958190918,37.4078483581543,333,333,12
1822,1677261353756,26.16555404663086,37.031097412109375,330,330,13
1812,1677261581766,25.9012508392334,37.41975021362305,334,334,12
1822,1677261695362,26.15296745300293,37.04933166503906,331,331,13
1811,1677261755220,25.87183380126953,37.410831451416016,303,303,11
1812,1677261770815,25.89595031738281,37.42959976196289,336,336,12
1812,1677261980325,25.889366149902344,37.44031524658203,333,333,12
1822,1677262074428,26.139284133911133,37.06949996948242,331,331,13
1812,1677262110440,25.885299682617188,37.44708251953125,334,334,12
1822,1677262134442,26.137189865112305,37.07265853881836,332,332,12
1812,1677262260782,25.88084983825684,37.45505142211914,336,336,12
1822,1677262264601,26.13252258300781,37.07968521118164,331,331,13
1822,1677262383966,26.128307342529297,37.08613204956055,332,332,13
1822,1677262545186,26.122663497924805,37.0948486328125,332,332,13
1812,1677262660592,25.86930084228516,37.47588348388672,336,336,12
1822,1677262704561,26.117191314697266,37.10342788696289,332,332,13
1812,1677262780693,25.865833282470703,37.482383728027344,336,336,12
1822,1677262794452,26.114171981811523,37.10835266113281,333,333,13
1811,1677262796060,25.81183242797852,37.44049835205078,301,301,11
1811,1677262900338,25.805334091186523,37.442832946777344,294,294,11
1812,1677262990351,25.86096572875977,37.49385070800781,341,341,12
1811,1677263096193,25.79800033569336,37.45033264160156,322,322,10
1822,1677263104259,26.10400390625,37.12532043457031,334,334,13
1811,1677263216848,25.795000076293945,37.455833435058594,336,336,10
1811,1677263276854,25.793500900268555,37.45849990844727,335,335,10
1822,1677263304040,26.09751319885254,37.13631820678711,334,334,13
1822,1677263674455,26.0852165222168,37.15644836425781,333,333,13
1822,1677263924751,26.076982498168945,37.16996765136719,334,334,12
1822,1677264136030,26.070178985595703,37.18132019042969,334,334,12
1822,1677264295416,26.06491470336914,37.18996810913086,334,334,13
1822,1677264355417,26.06300926208496,37.1931266784668,334,334,12
1812,1677264402095,25.853166580200195,37.57296752929688,355,355,12
1822,1677264415430,26.06109046936035,37.19638442993164,334,334,12
1812,1677264560775,25.852367401123047,37.58198165893555,355,355,12
1822,1677264644836,26.05348396301269,37.20854568481445,333,333,12
1822,1677264704838,26.051437377929688,37.21160507202149,331,331,12
1821,1677264805839,26.11883354187012,37.29800033569336,293,293,11
1812,1677264910706,25.85020065307617,37.60169982910156,355,355,12
1821,1677264925836,26.1113338470459,37.30066680908203,293,293,11
1822,1677264954242,26.04262924194336,37.22475051879883,331,331,12
1812,1677265030738,25.84914970397949,37.60845184326172,352,352,12
1821,1677265046710,26.10383415222168,37.3033332824707,293,293,11
1822,1677265055070,26.039031982421875,37.23003005981445,331,331,12
1821,1677265121966,26.099166870117188,37.30500030517578,294,294,11
1822,1677265224857,26.032958984375,37.23902130126953,331,331,12
1812,1677265290971,25.84704971313477,37.62311553955078,353,353,12
1852,1677265326345,25.750534057617188,38.42259979248047,176,176,12
1821,1677265346711,26.084999084472656,37.310001373291016,293,293,11
1812,1677265362090,25.84636688232422,37.62710189819336,352,352,12
1822,1677265383442,26.02740859985352,37.24721145629883,331,331,12
1852,1677265394980,25.75079917907715,38.41868209838867,176,176,12
1822,1677265473706,26.02422332763672,37.25189971923828,331,331,12
1821,1677265480815,26.076499938964844,37.3129997253418,293,293,11
1822,1677265555007,26.021364212036133,37.256160736083984,331,331,12
1812,1677265631135,25.8441162109375,37.64228439331055,353,353,12
1812,1677265691475,25.843599319458008,37.64574813842773,353,353,12
1822,1677265785021,26.01334571838379,37.26817321777344,331,331,12
1852,1677265866798,25.752599716186523,38.39193344116211,176,176,12
1822,1677266015332,26.005409240722656,37.28016662597656,332,332,12
1812,1677266070466,25.840017318725582,37.66728210449219,352,352,12
1822,1677266094962,26.00260734558105,37.28445816040039,332,332,13
1792,1677266154034,24.36568069458008,36.53853225708008,309,309,15
1852,1677266196605,25.75418281555176,38.373382568359375,176,176,12
1822,1677266224589,25.998247146606445,37.29136657714844,333,333,12
1812,1677266300626,25.83778381347656,37.68031692504883,352,352,12
1792,1677266303580,24.355125427246094,36.545440673828125,309,309,15
1822,1677266344586,25.99438667297364,37.2978515625,334,334,12
1821,1677266371995,26.020166397094727,37.33433151245117,295,295,12
1812,1677266400597,25.83686637878418,37.68601608276367,352,352,12
1822,1677266493477,25.989517211914062,37.30600357055664,334,334,13
1822,1677266674771,25.983604431152344,37.31581878662109,334,334,12
1812,1677266742060,25.83345031738281,37.70546722412109,352,352,12
1821,1677266761780,25.99683380126953,37.34483337402344,299,299,11
1821,1677266850766,25.99166679382324,37.34749984741211,302,302,11
1821,1677266925385,25.98733329772949,37.34966659545898,302,302,11
1822,1677267025143,25.972307205200195,37.33512496948242,334,334,13
1822,1677267185311,25.96723747253418,37.34405517578125,335,335,13
1812,1677267241930,25.82821655273437,37.73408508300781,351,351,12
1812,1677267321876,25.827600479125977,37.73884963989258,354,354,12
1792,1677267323979,24.28361320495605,36.59390640258789,310,310,15
1822,1677267343810,25.962221145629883,37.35288238525391,335,335,13
1852,1677267386065,25.759166717529297,38.30678176879883,176,176,12
1812,1677267411829,25.826749801635746,37.74414825439453,352,352,12
1822,1677267515182,25.95682716369629,37.36252212524414,335,335,13
1812,1677267541945,25.825532913208008,37.751651763916016,352,352,12
1812,1677267621885,25.82485008239746,37.75630187988281,353,353,12
1821,1677267721255,25.94099998474121,37.37366485595703,302,302,11
1812,1677267780516,25.82333374023437,37.76554870605469,352,352,12
1852,1677267825133,25.760400772094727,38.282501220703125,177,177,11
1812,1677267861102,25.82254981994629,37.76998519897461,352,352,11
1822,1677267883741,25.94529151916504,37.38331985473633,336,336,13
1852,1677267926366,25.760150909423828,38.2769660949707,182,182,11
